datetime,hour,dayofmonth,dayofweek,dayofyear,weekofyear,month,quarter,year,pm_lag_1Y,pm_lag_2Y
2023-04-01 00:00:00,0,1,5,91,13,4,2,2023,116.06,32.08142857142857
2023-04-01 01:00:00,1,1,5,91,13,4,2,2023,83.485,40.462857142857146
2023-04-01 02:00:00,2,1,5,91,13,4,2,2023,73.27428571428571,50.68628571428572
2023-04-01 03:00:00,3,1,5,91,13,4,2,2023,68.41222222222223,54.22323529411764
2023-04-01 04:00:00,4,1,5,91,13,4,2,2023,72.975,71.14470588235294
2023-04-01 05:00:00,5,1,5,91,13,4,2,2023,81.68314285714285,84.2079411764706
2023-04-01 06:00:00,6,1,5,91,13,4,2,2023,101.31552631578947,87.38909090909091
2023-04-01 07:00:00,7,1,5,91,13,4,2,2023,109.72315789473683,86.6546875
2023-04-01 08:00:00,8,1,5,91,13,4,2,2023,114.82972972972972,78.5
2023-04-01 09:00:00,9,1,5,91,13,4,2,2023,116.51846153846155,63.733125
2023-04-01 10:00:00,10,1,5,91,13,4,2,2023,102.90763157894736,45.76058823529412
2023-04-01 11:00:00,11,1,5,91,13,4,2,2023,76.42108108108108,44.737575757575755
2023-04-01 12:00:00,12,1,5,91,13,4,2,2023,46.38594594594595,35.71333333333333
2023-04-01 13:00:00,13,1,5,91,13,4,2,2023,28.01142857142857,39.645
2023-04-01 14:00:00,14,1,5,91,13,4,2,2023,26.639722222222222,38.06939393939394
2023-04-01 15:00:00,15,1,5,91,13,4,2,2023,28.756216216216217,38.963235294117645
2023-04-01 16:00:00,16,1,5,91,13,4,2,2023,25.087714285714284,39.60941176470588
2023-04-01 17:00:00,17,1,5,91,13,4,2,2023,25.39428571428571,36.50411764705882
2023-04-01 18:00:00,18,1,5,91,13,4,2,2023,30.34638888888889,35.426764705882356
2023-04-01 19:00:00,19,1,5,91,13,4,2,2023,46.526,36.00857142857143
2023-04-01 20:00:00,20,1,5,91,13,4,2,2023,69.36621621621622,35.49527777777777
2023-04-01 21:00:00,21,1,5,91,13,4,2,2023,87.56405405405405,38.568333333333335
2023-04-01 22:00:00,22,1,5,91,13,4,2,2023,105.82166666666666,36.808
2023-04-01 23:00:00,23,1,5,91,13,4,2,2023,111.082,44.746111111111105
2023-04-02 00:00:00,0,2,6,92,13,4,2,2023,121.1127027027027,51.319722222222225
2023-04-02 01:00:00,1,2,6,92,13,4,2,2023,128.39135135135135,62.08361111111112
2023-04-02 02:00:00,2,2,6,92,13,4,2,2023,135.6545945945946,76.1086111111111
2023-04-02 03:00:00,3,2,6,92,13,4,2,2023,147.30162162162162,88.67972222222221
2023-04-02 04:00:00,4,2,6,92,13,4,2,2023,158.36,98.69527777777779
2023-04-02 05:00:00,5,2,6,92,13,4,2,2023,182.67333333333332,96.31277777777778
2023-04-02 06:00:00,6,2,6,92,13,4,2,2023,183.00777777777776,103.39444444444445
2023-04-02 07:00:00,7,2,6,92,13,4,2,2023,163.95216216216215,129.52083333333334
2023-04-02 08:00:00,8,2,6,92,13,4,2,2023,152.2578947368421,134.94694444444445
2023-04-02 09:00:00,9,2,6,92,13,4,2,2023,122.65783783783785,111.89444444444445
2023-04-02 10:00:00,10,2,6,92,13,4,2,2023,90.30315789473684,86.09666666666666
2023-04-02 11:00:00,11,2,6,92,13,4,2,2023,64.26,63.79472222222223
2023-04-02 12:00:00,12,2,6,92,13,4,2,2023,47.80972972972973,43.36571428571428
2023-04-02 13:00:00,13,2,6,92,13,4,2,2023,43.85162162162162,32.11514285714286
2023-04-02 14:00:00,14,2,6,92,13,4,2,2023,44.929210526315785,23.776176470588236
2023-04-02 15:00:00,15,2,6,92,13,4,2,2023,41.093513513513514,19.75342857142857
2023-04-02 16:00:00,16,2,6,92,13,4,2,2023,41.5771052631579,19.736571428571427
2023-04-02 17:00:00,17,2,6,92,13,4,2,2023,42.77054054054054,23.17314285714286
2023-04-02 18:00:00,18,2,6,92,13,4,2,2023,50.11378378378379,24.67742857142857
2023-04-02 19:00:00,19,2,6,92,13,4,2,2023,70.47571428571429,32.43472222222223
2023-04-02 20:00:00,20,2,6,92,13,4,2,2023,103.62513513513514,48.065
2023-04-02 21:00:00,21,2,6,92,13,4,2,2023,132.6734210526316,61.30944444444444
2023-04-02 22:00:00,22,2,6,92,13,4,2,2023,147.3971052631579,61.23166666666667
2023-04-02 23:00:00,23,2,6,92,13,4,2,2023,155.43378378378378,66.65194444444444
2023-04-03 00:00:00,0,3,0,93,14,4,2,2023,151.76815789473685,64.0575
2023-04-03 01:00:00,1,3,0,93,14,4,2,2023,141.92447368421054,64.29722222222222
2023-04-03 02:00:00,2,3,0,93,14,4,2,2023,129.78315789473686,72.04916666666666
2023-04-03 03:00:00,3,3,0,93,14,4,2,2023,123.91729729729728,74.38222222222223
2023-04-03 04:00:00,4,3,0,93,14,4,2,2023,129.32486486486488,84.66972222222222
2023-04-03 05:00:00,5,3,0,93,14,4,2,2023,145.53567567567566,89.42611111111111
2023-04-03 06:00:00,6,3,0,93,14,4,2,2023,146.10945945945946,100.46371428571429
2023-04-03 07:00:00,7,3,0,93,14,4,2,2023,145.195,112.74114285714286
2023-04-03 08:00:00,8,3,0,93,14,4,2,2023,151.3948717948718,112.66085714285714
2023-04-03 09:00:00,9,3,0,93,14,4,2,2023,146.24421052631578,84.99600000000001
2023-04-03 10:00:00,10,3,0,93,14,4,2,2023,116.64128205128206,58.91764705882353
2023-04-03 11:00:00,11,3,0,93,14,4,2,2023,91.9492105263158,48.182352941176475
2023-04-03 12:00:00,12,3,0,93,14,4,2,2023,80.23315789473685,41.292857142857144
2023-04-03 13:00:00,13,3,0,93,14,4,2,2023,72.25105263157894,37.005
2023-04-03 14:00:00,14,3,0,93,14,4,2,2023,57.36128205128205,31.25205882352941
2023-04-03 15:00:00,15,3,0,93,14,4,2,2023,46.66810810810811,28.052285714285716
2023-04-03 16:00:00,16,3,0,93,14,4,2,2023,34.49026315789474,27.268285714285714
2023-04-03 17:00:00,17,3,0,93,14,4,2,2023,30.817105263157895,23.92742857142857
2023-04-03 18:00:00,18,3,0,93,14,4,2,2023,39.53846153846154,26.301764705882352
2023-04-03 19:00:00,19,3,0,93,14,4,2,2023,61.14473684210526,40.59257142857143
2023-04-03 20:00:00,20,3,0,93,14,4,2,2023,95.35263157894737,62.44857142857143
2023-04-03 21:00:00,21,3,0,93,14,4,2,2023,116.4421052631579,70.91382352941177
2023-04-03 22:00:00,22,3,0,93,14,4,2,2023,133.10846153846154,79.5277142857143
2023-04-03 23:00:00,23,3,0,93,14,4,2,2023,141.83179487179487,87.38657142857143
2023-04-04 00:00:00,0,4,1,94,14,4,2,2023,136.39128205128205,81.23971428571429
2023-04-04 01:00:00,1,4,1,94,14,4,2,2023,141.13384615384615,80.55485714285714
2023-04-04 02:00:00,2,4,1,94,14,4,2,2023,167.09815789473683,71.72114285714285
2023-04-04 03:00:00,3,4,1,94,14,4,2,2023,197.7078947368421,73.48371428571429
2023-04-04 04:00:00,4,4,1,94,14,4,2,2023,197.94538461538463,72.69857142857143
2023-04-04 05:00:00,5,4,1,94,14,4,2,2023,188.6751282051282,75.57542857142857
2023-04-04 06:00:00,6,4,1,94,14,4,2,2023,164.61384615384617,92.80314285714286
2023-04-04 07:00:00,7,4,1,94,14,4,2,2023,122.86307692307692,115.09542857142857
2023-04-04 08:00:00,8,4,1,94,14,4,2,2023,96.1376923076923,141.8417142857143
2023-04-04 09:00:00,9,4,1,94,14,4,2,2023,94.63368421052631,142.40914285714285
2023-04-04 10:00:00,10,4,1,94,14,4,2,2023,95.35552631578948,121.35971428571429
2023-04-04 11:00:00,11,4,1,94,14,4,2,2023,95.28236842105264,89.02514285714285
2023-04-04 12:00:00,12,4,1,94,14,4,2,2023,85.95263157894736,60.713142857142856
2023-04-04 13:00:00,13,4,1,94,14,4,2,2023,71.96631578947368,44.37514285714286
2023-04-04 14:00:00,14,4,1,94,14,4,2,2023,56.41263157894736,35.53485714285714
2023-04-04 15:00:00,15,4,1,94,14,4,2,2023,42.294736842105266,31.746
2023-04-04 16:00:00,16,4,1,94,14,4,2,2023,39.009473684210526,28.653142857142857
2023-04-04 17:00:00,17,4,1,94,14,4,2,2023,41.43052631578947,26.06114285714286
2023-04-04 18:00:00,18,4,1,94,14,4,2,2023,51.33421052631579,32.052058823529414
2023-04-04 19:00:00,19,4,1,94,14,4,2,2023,65.98589743589743,47.75147058823529
2023-04-04 20:00:00,20,4,1,94,14,4,2,2023,89.27111111111111,74.08382352941176
2023-04-04 21:00:00,21,4,1,94,14,4,2,2023,109.11923076923075,92.45176470588235
2023-04-04 22:00:00,22,4,1,94,14,4,2,2023,103.49358974358974,100.41176470588235
2023-04-04 23:00:00,23,4,1,94,14,4,2,2023,104.34820512820512,103.00382352941176
2023-04-05 00:00:00,0,5,2,95,14,4,2,2023,97.8574358974359,80.88382352941177
2023-04-05 01:00:00,1,5,2,95,14,4,2,2023,99.68025641025642,74.855
2023-04-05 02:00:00,2,5,2,95,14,4,2,2023,110.46026315789473,78.7114705882353
2023-04-05 03:00:00,3,5,2,95,14,4,2,2023,125.44307692307692,84.72558823529413
2023-04-05 04:00:00,4,5,2,95,14,4,2,2023,138.60923076923078,88.14970588235295
2023-04-05 05:00:00,5,5,2,95,14,4,2,2023,159.12820512820514,88.03057142857143
2023-04-05 06:00:00,6,5,2,95,14,4,2,2023,180.58205128205128,88.86085714285714
2023-04-05 07:00:00,7,5,2,95,14,4,2,2023,197.59025641025642,100.91057142857143
2023-04-05 08:00:00,8,5,2,95,14,4,2,2023,218.15973684210525,109.25942857142857
2023-04-05 09:00:00,9,5,2,95,14,4,2,2023,200.62923076923076,109.60571428571428
2023-04-05 10:00:00,10,5,2,95,14,4,2,2023,135.75128205128206,105.38257142857142
2023-04-05 11:00:00,11,5,2,95,14,4,2,2023,83.40538461538462,90.06057142857142
2023-04-05 12:00:00,12,5,2,95,14,4,2,2023,55.375789473684215,62.778
2023-04-05 13:00:00,13,5,2,95,14,4,2,2023,47.32153846153846,53.81257142857143
2023-04-05 14:00:00,14,5,2,95,14,4,2,2023,39.04027027027027,51.488055555555555
2023-04-05 15:00:00,15,5,2,95,14,4,2,2023,34.24947368421053,48.72361111111111
2023-04-05 16:00:00,16,5,2,95,14,4,2,2023,30.242820512820515,50.38444444444444
2023-04-05 17:00:00,17,5,2,95,14,4,2,2023,31.40923076923077,57.59916666666667
2023-04-05 18:00:00,18,5,2,95,14,4,2,2023,36.92184210526316,71.27972222222223
2023-04-05 19:00:00,19,5,2,95,14,4,2,2023,51.76243243243243,96.86771428571429
2023-04-05 20:00:00,20,5,2,95,14,4,2,2023,71.92891891891891,121.04914285714287
2023-04-05 21:00:00,21,5,2,95,14,4,2,2023,94.98538461538462,134.61085714285716
2023-04-05 22:00:00,22,5,2,95,14,4,2,2023,101.48769230769231,149.726
2023-04-05 23:00:00,23,5,2,95,14,4,2,2023,111.22461538461539,152.09857142857143
2023-04-06 00:00:00,0,6,3,96,14,4,2,2023,129.57315789473682,139.82457142857143
2023-04-06 01:00:00,1,6,3,96,14,4,2,2023,134.8121052631579,119.16457142857143
2023-04-06 02:00:00,2,6,3,96,14,4,2,2023,129.3325641025641,108.59028571428571
2023-04-06 03:00:00,3,6,3,96,14,4,2,2023,131.76307692307694,111.14685714285714
2023-04-06 04:00:00,4,6,3,96,14,4,2,2023,143.31153846153845,123.76428571428572
2023-04-06 05:00:00,5,6,3,96,14,4,2,2023,168.9694871794872,133.77742857142857
2023-04-06 06:00:00,6,6,3,96,14,4,2,2023,184.59947368421052,134.75857142857143
2023-04-06 07:00:00,7,6,3,96,14,4,2,2023,238.66179487179485,140.53514285714286
2023-04-06 08:00:00,8,6,3,96,14,4,2,2023,252.7997435897436,142.30742857142857
2023-04-06 09:00:00,9,6,3,96,14,4,2,2023,196.87692307692308,139.5517142857143
2023-04-06 10:00:00,10,6,3,96,14,4,2,2023,134.18641025641026,133.9625714285714
2023-04-06 11:00:00,11,6,3,96,14,4,2,2023,91.02459459459459,138.4386111111111
2023-04-06 12:00:00,12,6,3,96,14,4,2,2023,65.0685294117647,135.95138888888889
2023-04-06 13:00:00,13,6,3,96,14,4,2,2023,56.70305555555555,133.69416666666666
2023-04-06 14:00:00,14,6,3,96,14,4,2,2023,47.29324324324324,127.21333333333334
2023-04-06 15:00:00,15,6,3,96,14,4,2,2023,46.18815789473685,115.95257142857143
2023-04-06 16:00:00,16,6,3,96,14,4,2,2023,45.46973684210526,109.45857142857143
2023-04-06 17:00:00,17,6,3,96,14,4,2,2023,34.064166666666665,105.898
2023-04-06 18:00:00,18,6,3,96,14,4,2,2023,39.80513513513513,103.42085714285714
2023-04-06 19:00:00,19,6,3,96,14,4,2,2023,59.0172972972973,101.49285714285715
2023-04-06 20:00:00,20,6,3,96,14,4,2,2023,97.70702702702702,101.20057142857142
2023-04-06 21:00:00,21,6,3,96,14,4,2,2023,115.98027777777777,104.10571428571428
2023-04-06 22:00:00,22,6,3,96,14,4,2,2023,128.3986842105263,99.74058823529411
2023-04-06 23:00:00,23,6,3,96,14,4,2,2023,143.6037837837838,101.99058823529411
2023-04-07 00:00:00,0,7,4,97,14,4,2,2023,163.37026315789473,99.98235294117647
2023-04-07 01:00:00,1,7,4,97,14,4,2,2023,176.26,90.595625
2023-04-07 02:00:00,2,7,4,97,14,4,2,2023,179.69657894736844,91.12735294117647
2023-04-07 03:00:00,3,7,4,97,14,4,2,2023,188.91894736842104,94.15588235294118
2023-04-07 04:00:00,4,7,4,97,14,4,2,2023,195.77263157894737,68.38
2023-04-07 05:00:00,5,7,4,97,14,4,2,2023,202.9081081081081,52.90117647058824
2023-04-07 06:00:00,6,7,4,97,14,4,2,2023,202.32974358974357,53.32787878787879
2023-04-07 07:00:00,7,7,4,97,14,4,2,2023,190.5679487179487,59.263939393939395
2023-04-07 08:00:00,8,7,4,97,14,4,2,2023,195.39871794871794,67.36454545454545
2023-04-07 09:00:00,9,7,4,97,14,4,2,2023,189.2713157894737,80.2048484848485
2023-04-07 10:00:00,10,7,4,97,14,4,2,2023,138.04394736842104,96.61941176470589
2023-04-07 11:00:00,11,7,4,97,14,4,2,2023,97.72432432432433,110.24515151515152
2023-04-07 12:00:00,12,7,4,97,14,4,2,2023,76.97394736842105,102.38818181818182
2023-04-07 13:00:00,13,7,4,97,14,4,2,2023,57.3678947368421,83.31030303030302
2023-04-07 14:00:00,14,7,4,97,14,4,2,2023,49.60342105263158,75.32941176470588
2023-04-07 15:00:00,15,7,4,97,14,4,2,2023,42.706923076923076,68.87151515151515
2023-04-07 16:00:00,16,7,4,97,14,4,2,2023,39.48,61.54090909090909
2023-04-07 17:00:00,17,7,4,97,14,4,2,2023,37.59394736842105,49.89878787878788
2023-04-07 18:00:00,18,7,4,97,14,4,2,2023,44.921052631578945,39.486363636363635
2023-04-07 19:00:00,19,7,4,97,14,4,2,2023,61.222432432432434,46.16
2023-04-07 20:00:00,20,7,4,97,14,4,2,2023,91.38076923076923,58.19030303030303
2023-04-07 21:00:00,21,7,4,97,14,4,2,2023,109.84461538461538,63.27272727272727
2023-04-07 22:00:00,22,7,4,97,14,4,2,2023,120.32263157894738,55.84818181818182
2023-04-07 23:00:00,23,7,4,97,14,4,2,2023,127.59473684210528,57.20969696969697
2023-04-08 00:00:00,0,8,5,98,14,4,2,2023,131.48973684210526,51.988437499999996
2023-04-08 01:00:00,1,8,5,98,14,4,2,2023,135.05342105263156,48.2196875
2023-04-08 02:00:00,2,8,5,98,14,4,2,2023,150.8084210526316,50.4065625
2023-04-08 03:00:00,3,8,5,98,14,4,2,2023,156.77315789473684,50.45548387096774
2023-04-08 04:00:00,4,8,5,98,14,4,2,2023,150.4327027027027,52.4484375
2023-04-08 05:00:00,5,8,5,98,14,4,2,2023,149.6135135135135,52.2328125
2023-04-08 06:00:00,6,8,5,98,14,4,2,2023,154.48868421052632,56.206875
2023-04-08 07:00:00,7,8,5,98,14,4,2,2023,155.6578947368421,71.4940625
2023-04-08 08:00:00,8,8,5,98,14,4,2,2023,150.3671052631579,93.021875
2023-04-08 09:00:00,9,8,5,98,14,4,2,2023,146.90026315789473,103.18333333333334
2023-04-08 10:00:00,10,8,5,98,14,4,2,2023,122.56648648648648,97.29441176470588
2023-04-08 11:00:00,11,8,5,98,14,4,2,2023,99.92052631578947,77.50272727272727
2023-04-08 12:00:00,12,8,5,98,14,4,2,2023,79.43388888888889,38.513333333333335
2023-04-08 13:00:00,13,8,5,98,14,4,2,2023,68.83783783783784,32.70545454545454
2023-04-08 14:00:00,14,8,5,98,14,4,2,2023,51.56815789473684,27.531944444444445
2023-04-08 15:00:00,15,8,5,98,14,4,2,2023,50.78131578947369,26.195
2023-04-08 16:00:00,16,8,5,98,14,4,2,2023,43.79769230769231,23.934117647058823
2023-04-08 17:00:00,17,8,5,98,14,4,2,2023,37.265,23.504411764705882
2023-04-08 18:00:00,18,8,5,98,14,4,2,2023,45.807297297297296,33.307647058823534
2023-04-08 19:00:00,19,8,5,98,14,4,2,2023,69.40783783783785,41.76030303030303
2023-04-08 20:00:00,20,8,5,98,14,4,2,2023,107.3072972972973,64.9409090909091
2023-04-08 21:00:00,21,8,5,98,14,4,2,2023,119.7628947368421,81.17121212121212
2023-04-08 22:00:00,22,8,5,98,14,4,2,2023,130.07641025641024,98.1539393939394
2023-04-08 23:00:00,23,8,5,98,14,4,2,2023,132.24128205128204,106.37705882352941
2023-04-09 00:00:00,0,9,6,99,14,4,2,2023,138.29131578947369,104.40323529411765
2023-04-09 01:00:00,1,9,6,99,14,4,2,2023,130.7743243243243,96.41058823529411
2023-04-09 02:00:00,2,9,6,99,14,4,2,2023,145.6707894736842,92.17454545454547
2023-04-09 03:00:00,3,9,6,99,14,4,2,2023,154.6055263157895,78.13212121212122
2023-04-09 04:00:00,4,9,6,99,14,4,2,2023,159.7842105263158,71.06787878787878
2023-04-09 05:00:00,5,9,6,99,14,4,2,2023,157.86815789473684,70.28090909090909
2023-04-09 06:00:00,6,9,6,99,14,4,2,2023,155.97736842105263,75.16393939393939
2023-04-09 07:00:00,7,9,6,99,14,4,2,2023,156.2007894736842,85.24
2023-04-09 08:00:00,8,9,6,99,14,4,2,2023,159.34054054054056,82.63787878787879
2023-04-09 09:00:00,9,9,6,99,14,4,2,2023,155.41,65.71181818181819
2023-04-09 10:00:00,10,9,6,99,14,4,2,2023,122.01868421052632,56.28583333333333
2023-04-09 11:00:00,11,9,6,99,14,4,2,2023,88.86324324324325,41.033055555555556
2023-04-09 12:00:00,12,9,6,99,14,4,2,2023,78.00179487179487,33.68485714285714
2023-04-09 13:00:00,13,9,6,99,14,4,2,2023,68.39552631578947,34.795
2023-04-09 14:00:00,14,9,6,99,14,4,2,2023,53.92282051282052,34.91029411764706
2023-04-09 15:00:00,15,9,6,99,14,4,2,2023,52.90538461538461,25.305714285714288
2023-04-09 16:00:00,16,9,6,99,14,4,2,2023,59.4951282051282,24.565882352941177
2023-04-09 17:00:00,17,9,6,99,14,4,2,2023,37.15512820512821,22.997272727272726
2023-04-09 18:00:00,18,9,6,99,14,4,2,2023,38.995789473684205,24.766470588235293
2023-04-09 19:00:00,19,9,6,99,14,4,2,2023,66.54131578947369,43.29685714285714
2023-04-09 20:00:00,20,9,6,99,14,4,2,2023,92.0721052631579,72.70411764705882
2023-04-09 21:00:00,21,9,6,99,14,4,2,2023,118.46473684210525,96.21676470588235
2023-04-09 22:00:00,22,9,6,99,14,4,2,2023,128.6036842105263,103.15941176470588
2023-04-09 23:00:00,23,9,6,99,14,4,2,2023,125.82648648648649,111.53294117647059
2023-04-10 00:00:00,0,10,0,100,15,4,2,2023,134.93026315789476,89.99176470588236
